# This file was produced by the NASA Exoplanet Archive  http://exoplanetarchive.ipac.caltech.edu
# Sun Dec 21 02:22:32 2025
#
# User preference: *
#
# CONSTRAINT:  where (hostname like '%TOI-%%%%%'
# CONSTRAINT:  and sy_snum = 1
# CONSTRAINT:  and sy_pnum = 1
# CONSTRAINT:  and soltype like '%Published Confirmed%'
# CONSTRAINT:  and pl_controv_flag = 0)
# CONSTRAINT:  order by pl_name asc
#
# COLUMN pl_name:        Planet Name
# COLUMN hostname:       Host Name
# COLUMN sy_snum:        Number of Stars
# COLUMN sy_pnum:        Number of Planets
# COLUMN disc_year:      Discovery Year
# COLUMN disc_facility:  Discovery Facility
# COLUMN soltype:        Solution Type
# COLUMN pl_controv_flag: Controversial Flag
# COLUMN pl_refname:     Planetary Parameter Reference
# COLUMN pl_orbper:      Orbital Period [days]
# COLUMN pl_orbpererr1:  Orbital Period Upper Unc. [days]
# COLUMN pl_orbpererr2:  Orbital Period Lower Unc. [days]
# COLUMN pl_orbperlim:   Orbital Period Limit Flag
# COLUMN pl_orbsmax:     Orbit Semi-Major Axis [au]
# COLUMN pl_orbsmaxerr1: Orbit Semi-Major Axis Upper Unc. [au]
# COLUMN pl_orbsmaxerr2: Orbit Semi-Major Axis Lower Unc. [au]
# COLUMN pl_orbsmaxlim:  Orbit Semi-Major Axis Limit Flag
# COLUMN pl_rade:        Planet Radius [Earth Radius]
# COLUMN pl_radeerr1:    Planet Radius Upper Unc. [Earth Radius]
# COLUMN pl_radeerr2:    Planet Radius Lower Unc. [Earth Radius]
# COLUMN pl_radelim:     Planet Radius Limit Flag
# COLUMN pl_radj:        Planet Radius [Jupiter Radius]
# COLUMN pl_radjerr1:    Planet Radius Upper Unc. [Jupiter Radius]
# COLUMN pl_radjerr2:    Planet Radius Lower Unc. [Jupiter Radius]
# COLUMN pl_radjlim:     Planet Radius Limit Flag
# COLUMN pl_bmasse:      Planet Mass or Mass*sin(i) [Earth Mass]
# COLUMN pl_bmasseerr1:  Planet Mass or Mass*sin(i) [Earth Mass] Upper Unc.
# COLUMN pl_bmasseerr2:  Planet Mass or Mass*sin(i) [Earth Mass] Lower Unc.
# COLUMN pl_bmasselim:   Planet Mass or Mass*sin(i) [Earth Mass] Limit Flag
# COLUMN pl_bmassj:      Planet Mass or Mass*sin(i) [Jupiter Mass]
# COLUMN pl_bmassjerr1:  Planet Mass or Mass*sin(i) [Jupiter Mass] Upper Unc.
# COLUMN pl_bmassjerr2:  Planet Mass or Mass*sin(i) [Jupiter Mass] Lower Unc.
# COLUMN pl_bmassjlim:   Planet Mass or Mass*sin(i) [Jupiter Mass] Limit Flag
# COLUMN pl_bmassprov:   Planet Mass or Mass*sin(i) Provenance
# COLUMN pl_orbeccen:    Eccentricity
# COLUMN pl_orbeccenerr1: Eccentricity Upper Unc.
# COLUMN pl_orbeccenerr2: Eccentricity Lower Unc.
# COLUMN pl_orbeccenlim: Eccentricity Limit Flag
# COLUMN pl_insol:       Insolation Flux [Earth Flux]
# COLUMN pl_insolerr1:   Insolation Flux Upper Unc. [Earth Flux]
# COLUMN pl_insolerr2:   Insolation Flux Lower Unc. [Earth Flux]
# COLUMN pl_insollim:    Insolation Flux Limit Flag
# COLUMN pl_eqt:         Equilibrium Temperature [K]
# COLUMN pl_eqterr1:     Equilibrium Temperature Upper Unc. [K]
# COLUMN pl_eqterr2:     Equilibrium Temperature Lower Unc. [K]
# COLUMN pl_eqtlim:      Equilibrium Temperature Limit Flag
# COLUMN st_spectype:    Spectral Type
# COLUMN st_teff:        Stellar Effective Temperature [K]
# COLUMN st_tefferr1:    Stellar Effective Temperature Upper Unc. [K]
# COLUMN st_tefferr2:    Stellar Effective Temperature Lower Unc. [K]
# COLUMN st_tefflim:     Stellar Effective Temperature Limit Flag
# COLUMN st_rad:         Stellar Radius [Solar Radius]
# COLUMN st_raderr1:     Stellar Radius Upper Unc. [Solar Radius]
# COLUMN st_raderr2:     Stellar Radius Lower Unc. [Solar Radius]
# COLUMN st_radlim:      Stellar Radius Limit Flag
# COLUMN st_mass:        Stellar Mass [Solar mass]
# COLUMN st_masserr1:    Stellar Mass Upper Unc. [Solar mass]
# COLUMN st_masserr2:    Stellar Mass Lower Unc. [Solar mass]
# COLUMN st_masslim:     Stellar Mass Limit Flag
# COLUMN st_met:         Stellar Metallicity [dex]
# COLUMN st_meterr1:     Stellar Metallicity Upper Unc. [dex]
# COLUMN st_meterr2:     Stellar Metallicity Lower Unc. [dex]
# COLUMN st_metlim:      Stellar Metallicity Limit Flag
# COLUMN st_metratio:    Stellar Metallicity Ratio
# COLUMN st_logg:        Stellar Surface Gravity [log10(cm/s**2)]
# COLUMN st_loggerr1:    Stellar Surface Gravity Upper Unc. [log10(cm/s**2)]
# COLUMN st_loggerr2:    Stellar Surface Gravity Lower Unc. [log10(cm/s**2)]
# COLUMN st_logglim:     Stellar Surface Gravity Limit Flag
# COLUMN sy_refname:     System Parameter Reference
# COLUMN rastr:          RA [sexagesimal]
# COLUMN ra:             RA [deg]
# COLUMN decstr:         Dec [sexagesimal]
# COLUMN dec:            Dec [deg]
# COLUMN sy_dist:        Distance [pc]
# COLUMN sy_disterr1:    Distance [pc] Upper Unc
# COLUMN sy_disterr2:    Distance [pc] Lower Unc
# COLUMN sy_vmag:        V (Johnson) Magnitude
# COLUMN sy_vmagerr1:    V (Johnson) Magnitude Upper Unc
# COLUMN sy_vmagerr2:    V (Johnson) Magnitude Lower Unc
# COLUMN sy_kmag:        Ks (2MASS) Magnitude
# COLUMN sy_kmagerr1:    Ks (2MASS) Magnitude Upper Unc
# COLUMN sy_kmagerr2:    Ks (2MASS) Magnitude Lower Unc
# COLUMN sy_gaiamag:     Gaia Magnitude
# COLUMN sy_gaiamagerr1: Gaia Magnitude Upper Unc
# COLUMN sy_gaiamagerr2: Gaia Magnitude Lower Unc
#
pl_name,hostname,sy_snum,sy_pnum,disc_year,disc_facility,soltype,pl_controv_flag,pl_refname,pl_orbper,pl_orbpererr1,pl_orbpererr2,pl_orbperlim,pl_orbsmax,pl_orbsmaxerr1,pl_orbsmaxerr2,pl_orbsmaxlim,pl_rade,pl_radeerr1,pl_radeerr2,pl_radelim,pl_radj,pl_radjerr1,pl_radjerr2,pl_radjlim,pl_bmasse,pl_bmasseerr1,pl_bmasseerr2,pl_bmasselim,pl_bmassj,pl_bmassjerr1,pl_bmassjerr2,pl_bmassjlim,pl_bmassprov,pl_orbeccen,pl_orbeccenerr1,pl_orbeccenerr2,pl_orbeccenlim,pl_insol,pl_insolerr1,pl_insolerr2,pl_insollim,pl_eqt,pl_eqterr1,pl_eqterr2,pl_eqtlim,st_spectype,st_teff,st_tefferr1,st_tefferr2,st_tefflim,st_rad,st_raderr1,st_raderr2,st_radlim,st_mass,st_masserr1,st_masserr2,st_masslim,st_met,st_meterr1,st_meterr2,st_metlim,st_metratio,st_logg,st_loggerr1,st_loggerr2,st_logglim,sy_refname,rastr,ra,decstr,dec,sy_dist,sy_disterr1,sy_disterr2,sy_vmag,sy_vmagerr1,sy_vmagerr2,sy_kmag,sy_kmagerr1,sy_kmagerr2,sy_gaiamag,sy_gaiamagerr1,sy_gaiamagerr2
TOI-622 b,TOI-622,1,1,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=PSARIDI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...675A..39P/abstract target=ref>Psaridi et al. 2023</a>,6.40251300000,0.00003100000,-0.00005400000,0,0.0708000000,0.0052000000,-0.0059000000,0,9.23620010,0.31385146,-0.32506044,0,0.82400000,0.02800000,-0.02900000,0,96.30200732,21.93016008,-22.88364530,0,0.30300000,0.06900000,-0.07200000,0,Mass,0.420000,,,1,602.0000,103.0000,-118.0000,0,1388.00,22.00,-22.00,0,F6 V,6400.00,100.00,-100.00,0,1.415000,0.047000,-0.047000,0,1.313000,0.079000,-0.079000,0,0.0900,0.0700,-0.0700,0,[Fe/H],4.200000,0.200000,-0.200000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h21m13.21s,125.3050544,-46d29m03.47s,-46.4842959,123.29700000,0.47100000,-0.46700000,8.9950000,0.0020000,-0.0020000,7.8580000,0.0230000,-0.0230000,8.8910300,0.0002800,-0.0002800
TOI-6223 b,TOI-6223,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=YAL_AMP_CCEDIL__AMP_INODOT_NKAYA_ET__AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250905038Y/abstract target=ref>Yal&ccedil;&inodot;nkaya et. al. 2025</a>,3.85521900000,0.00000400000,-0.00000400000,0,0.0401800000,0.0006100000,-0.0006200000,0,5.07000000,0.22000000,-0.22000000,0,0.45231588,0.01962712,-0.01962712,0,,,,,,,,,,,,,,,,,,714.00,14.00,-14.00,0,M0 V,3895.00,44.00,-44.00,0,0.576000,0.022000,-0.022000,0,0.582000,0.027000,-0.027000,0,-0.1200,0.1400,-0.1500,0,[Fe/H],4.682000,0.025000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,23h43m48.14s,355.9505977,+33d04m02.05s,33.0672361,133.12200000,0.53500000,-0.53500000,14.2200000,0.1030000,-0.1030000,10.6890000,0.0210000,-0.0210000,13.6201000,0.0002850,-0.0002850
TOI-6255 b,TOI-6255,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=DAI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....168..101D/abstract target=ref>Dai et al. 2024</a>,0.23818244000,0.00000012000,-0.00000012000,0,,,,,1.07900000,0.06500000,-0.06500000,0,0.09626210,0.00579892,-0.00579892,0,1.44000000,0.14000000,-0.14000000,0,0.00453075,0.00044049,-0.00044049,0,Mass,0.000000,,,0,,,,,,,,,,3421.00,70.00,-70.00,0,0.370000,0.011000,-0.011000,0,0.353000,0.015000,-0.015000,0,-0.1400,0.0900,-0.0900,0,[Fe/H],4.850000,0.044000,-0.044000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h06m00.76s,331.5031606,+39d17m55.78s,39.2988284,20.31670000,0.02360000,-0.02360000,12.7470000,0.0520000,-0.0520000,8.0710000,0.0200000,-0.0200000,11.6345000,0.0009290,-0.0009290
TOI-628 b,TOI-628,1,1,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,3.40956750000,0.00000700000,-0.00000690000,0,0.0486000000,0.0008000000,-0.0009400000,0,11.88154000,0.45956900,-0.38110600,0,1.06000000,0.04100000,-0.03400000,0,2011.86390000,92.17070000,-98.52730000,0,6.33000000,0.29000000,-0.31000000,0,Mass,0.072000,0.021000,-0.023000,0,,,,,1586.00,52.00,-40.00,0,,6250.00,220.00,-190.00,0,1.345000,0.046000,-0.040000,0,1.311000,0.066000,-0.075000,0,0.2580,0.0780,-0.0800,0,[Fe/H],4.300000,0.026000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h37m03.13s,99.2630608,+01d46m03.18s,1.7675497,178.68000000,3.04000000,-2.94200000,10.1120000,0.0060000,-0.0060000,8.8110000,0.0190000,-0.0190000,10.0579000,0.0004940,-0.0004940
TOI-6303 b,TOI-6303,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOTNISKY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170....1H/abstract target=ref>Hotnisky et al. 2025</a>,9.48523600000,0.00001620000,-0.00001620000,0,0.0761000000,0.0010000000,-0.0010000000,0,11.59000000,0.61000000,-0.64000000,0,1.03400000,0.05400000,-0.05700000,0,2493.00000000,99.00000000,-99.00000000,0,7.84000000,0.31000000,-0.31000000,0,Mass,0.020000,0.020000,-0.020000,0,14.2800,1.5100,-1.5100,0,541.00,14.00,-14.00,0,,3977.00,59.00,-59.00,0,0.609000,0.016000,-0.016000,0,0.644000,0.024000,-0.024000,0,0.4400,0.1600,-0.1600,0,[Fe/H],4.670000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,03h07m07.36s,46.7806502,+40d08m49.83s,40.1471740,152.21900000,1.18950000,-1.18950000,14.6390000,0.1600000,-0.1600000,10.8260000,0.0160000,-0.0160000,13.9114000,0.0004820,-0.0004820
TOI-6324 b,TOI-6324,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=GOMEZ_BARRIENTOS_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250802782G/abstract target=ref>Gomez Barrientos et al. 2025</a>,0.27922110000,0.00000020000,-0.00000020000,0,,,,,1.03000000,0.04000000,-0.04000000,0,0.09189060,0.00356857,-0.00356857,0,,,,,,,,,,,,,,,,,,1167.00,,,0,,3358.00,157.00,-157.00,0,0.300000,0.010000,-0.010000,0,0.270000,0.020000,-0.020000,0,,,,,,4.930000,0.010000,-0.010000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m22.69s,330.8445430,+67d29m55.24s,67.4986773,20.54880000,0.01520000,-0.01510000,13.3860000,0.0260000,-0.0260000,8.6910000,0.0220000,-0.0220000,12.2140000,0.0003440,-0.0003440
TOI-6324 b,TOI-6324,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=LEE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025ApJ...983L..36L/abstract target=ref>Lee et al. 2025</a>,0.27922100000,0.00000010000,-0.00000010000,0,,,,,1.05900000,0.04100000,-0.04100000,0,0.09447781,0.00365778,-0.00365778,0,1.17000000,0.22000000,-0.22000000,0,0.00368123,0.00069220,-0.00069220,0,Mass,0.000000,,,0,,,,,1216.00,60.00,-60.00,0,,3247.00,70.00,-70.00,0,0.293000,0.010000,-0.010000,0,0.269000,0.012000,-0.012000,0,-0.3200,0.0900,-0.0900,0,[Fe/H],4.930000,0.006000,-0.006000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,22h03m22.69s,330.8445430,+67d29m55.24s,67.4986773,20.54880000,0.01520000,-0.01510000,13.3860000,0.0260000,-0.0260000,8.6910000,0.0220000,-0.0220000,12.2140000,0.0003440,-0.0003440
TOI-6330 b,TOI-6330,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HOTNISKY_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025AJ....170....1H/abstract target=ref>Hotnisky et al. 2025</a>,6.85002460000,0.00000330000,-0.00000330000,0,0.0576300000,0.0007300000,-0.0007700000,0,10.89000000,0.37000000,-0.35000000,0,0.97200000,0.03300000,-0.03100000,0,3179.00000000,100.00000000,-100.00000000,0,10.00000000,0.32000000,-0.32000000,0,Mass,0.340000,0.010000,-0.010000,0,9.9700,1.1100,-1.1100,0,495.00,14.00,-14.00,0,,3539.00,59.00,-59.00,0,0.490000,0.011000,-0.011000,0,0.531000,0.021000,-0.021000,0,0.0800,0.1600,-0.1600,0,[Fe/H],4.770000,0.040000,-0.040000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h28m40.32s,22.1679816,+53d41m09.88s,53.6860778,139.04200000,1.14700000,-1.12800000,16.3300000,0.2000000,-0.2000000,11.5130000,0.0230000,-0.0230000,14.9341000,0.0006100,-0.0006100
TOI-640 b,TOI-640,1,1,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KOKORI_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023ApJS..265....4K/abstract target=ref>Kokori et al. 2023</a>,5.00379040000,0.00000580000,-0.00000580000,0,,,,,,,,,,,,,,,,,,,,,,0.050000,0.054000,-0.035000,0,,,,,,,,,,6460.00,130.00,-150.00,0,2.082000,0.064000,-0.058000,0,1.536000,0.069000,-0.076000,0,0.0720,0.0850,-0.0760,0,[Fe/H],3.987000,0.030000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h38m56.30s,99.7345935,-36d38m46.07s,-36.6461300,341.99700000,2.83900000,-2.79400000,10.5100000,0.0060000,-0.0060000,9.2430000,0.0230000,-0.0230000,10.4006000,0.0002890,-0.0002890
TOI-640 b,TOI-640,1,1,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=KNUDSTRUP_ET_AL__2023 href=https://ui.adsabs.harvard.edu/abs/2023A&A...671A.164K/abstract target=ref>Knudstrup et al. 2023</a>,5.00377700000,0.00000200000,-0.00000300000,0,,,,,19.27944680,0.56044903,-0.56044903,0,1.72000000,0.05000000,-0.05000000,0,181.16219199,6.35656814,-6.35656814,0,0.57000000,0.02000000,-0.02000000,0,Mass,0.013000,,,1,,,,,1816.00,39.00,-39.00,0,,6460.00,130.00,-150.00,0,2.082000,0.064000,-0.058000,0,1.536000,0.069000,-0.076000,0,0.0720,0.0850,-0.0760,0,[Fe/H],3.987000,0.030000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h38m56.30s,99.7345935,-36d38m46.07s,-36.6461300,341.99700000,2.83900000,-2.79400000,10.5100000,0.0060000,-0.0060000,9.2430000,0.0230000,-0.0230000,10.4006000,0.0002890,-0.0002890
TOI-640 b,TOI-640,1,1,2021,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=RODRIGUEZ_ET_AL__2021 href=https://ui.adsabs.harvard.edu/abs/2021AJ....161..194R/abstract target=ref>Rodriguez et al. 2021</a>,5.00377750000,0.00000480000,-0.00000480000,0,0.0660800000,0.0009800000,-0.0011000000,0,19.85113900,0.67254000,-0.62770400,0,1.77100000,0.06000000,-0.05600000,0,279.69040000,50.85280000,-50.85280000,0,0.88000000,0.16000000,-0.16000000,0,Mass,0.050000,0.054000,-0.035000,0,,,,,1749.00,26.00,-30.00,0,,6460.00,130.00,-150.00,0,2.082000,0.064000,-0.058000,0,1.536000,0.069000,-0.076000,0,0.0720,0.0850,-0.0760,0,[Fe/H],3.987000,0.030000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,06h38m56.30s,99.7345935,-36d38m46.07s,-36.6461300,341.99700000,2.83900000,-2.79400000,10.5100000,0.0060000,-0.0060000,9.2430000,0.0230000,-0.0230000,10.4006000,0.0002890,-0.0002890
TOI-6420 b,TOI-6420,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=SCHULTE_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025MNRAS.tmp.1399S/abstract target=ref>Schulte et al. 2025</a>,6.96150800000,0.00001200000,-0.00001200000,0,0.0753000000,0.0014000000,-0.0017000000,0,11.93756445,0.72858375,-0.66132986,0,1.06500000,0.06500000,-0.05900000,0,2606.19293740,114.41822652,-127.13136280,0,8.20000000,0.36000000,-0.40000000,0,Mass,0.078000,0.014000,-0.013000,0,,,,,1213.00,20.00,-21.00,0,,6020.00,140.00,-150.00,0,1.312000,0.051000,-0.048000,0,1.165000,0.069000,-0.078000,0,0.2400,0.0740,-0.0770,0,[Fe/H],4.268000,0.044000,-0.048000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,08h22m10.63s,125.5443036,-19d07m27.43s,-19.1242852,634.71200000,15.09900000,-14.42400000,12.9940000,0.0690000,-0.0690000,11.6150000,0.0240000,-0.0240000,12.9023000,0.0002080,-0.0002080
TOI-6448 b,TOI-6448,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BARBER_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv251110734B/abstract target=ref>Barber et al. 2025</a>,14.84426100000,0.00002700000,-0.00002800000,0,0.1310000000,0.0140000000,-0.0140000000,0,8.47398941,0.76221069,-0.76221069,0,0.75600000,0.06800000,-0.06800000,0,,,,,,,,,,0.200000,0.260000,-0.120000,0,,,,,745.00,28.00,-31.00,0,,5910.00,90.00,-90.00,0,0.897000,0.070000,-0.070000,0,1.030000,0.050000,-0.050000,0,,,,,,,,,,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,07h20m40.90s,110.1704109,-33d55m20.38s,-33.9223285,386.87900000,4.15200000,-4.06600000,12.8860000,0.0800000,-0.0800000,11.3150000,0.0250000,-0.0250000,12.7778000,0.0012460,-0.0012460
TOI-654.01,TOI-654,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=IKUTA_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025arXiv250716222I/abstract target=ref>Ikuta et al. 2025</a>,1.52756100000,0.00000100000,-0.00000100000,0,0.0194400000,0.0001500000,-0.0001500000,0,2.37800000,0.08900000,-0.08900000,0,0.21215132,0.00794006,-0.00794006,0,8.71000000,1.25000000,-1.25000000,0,0.02740472,0.00393294,-0.00393294,0,Mass,0.000000,,,0,65.0000,1.6000,-1.6000,0,794.00,15.00,-15.00,0,M2 V,3521.00,33.00,-48.00,0,0.430000,0.013000,-0.013000,0,0.419000,0.009000,-0.009000,0,0.1200,0.1800,-0.1800,0,[Fe/H],4.793000,0.037000,-0.036000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m53.89s,164.7245509,-05d32m51.16s,-5.5475446,57.75530000,0.18300000,-0.18190000,14.5400000,0.1000000,-0.1000000,9.9180000,0.0210000,-0.0210000,13.4339000,0.0005470,-0.0005470
TOI-654.01,TOI-654,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=HORD_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024AJ....167..233H/abstract target=ref>Hord et al. 2024</a>,1.52756570000,,,0,0.0210201460,,,0,2.37126000,0.12509700,-0.12509700,0,0.21132043,0.01114831,-0.01114831,0,,,,,,,,,,,,,,53.3454,,,0,748.54,,,0,,3433.00,,,0,0.430000,,,0,0.531219,,,0,,,,,,4.896760,,,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h58m53.89s,164.7245509,-05d32m51.16s,-5.5475446,57.75530000,0.18300000,-0.18190000,14.5400000,0.1000000,-0.1000000,9.9180000,0.0210000,-0.0210000,13.4339000,0.0005470,-0.0005470
TOI-6628 b,TOI-6628,1,1,2025,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=TALA_PINTO_ET_AL__2025 href=https://ui.adsabs.harvard.edu/abs/2025A&A...694A.268T/abstract target=ref>Tala Pinto et al. 2025</a>,18.18424000000,0.00001000000,-0.00001000000,0,0.1340000000,0.0070000000,-0.0080000000,0,10.98480109,0.67253884,-0.67253884,0,0.98000000,0.06000000,-0.06000000,0,235.19302118,19.06970442,-19.06970442,0,0.74000000,0.06000000,-0.06000000,0,Mass,0.670000,0.015000,-0.016000,0,,,,,833.00,21.00,-23.00,0,,5463.00,143.00,-142.00,0,1.010000,0.060000,-0.050000,0,0.970000,0.060000,-0.060000,0,0.3600,0.0200,-0.0200,0,[Fe/H],4.416000,0.024000,-0.025000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,15h03m20.89s,225.8370504,-35d13m50.09s,-35.2305793,320.52700000,5.99100000,-5.77900000,12.9000000,0.0920000,-0.0920000,10.8360000,0.0230000,-0.0230000,12.6408000,0.0002130,-0.0002130
TOI-6651 b,TOI-6651,1,1,2024,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=BALIWAL_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024A&A...691A..12B/abstract target=ref>Baliwal et al. 2024</a>,5.05697300000,0.00001600000,-0.00001800000,0,0.0633000000,0.0007800000,-0.0007200000,0,5.09000000,0.27000000,-0.26000000,0,0.45410017,0.02408783,-0.02319569,0,61.00000000,7.60000000,-7.90000000,0,0.19192746,0.02391227,-0.02485618,0,Mass,0.091000,0.096000,-0.062000,0,817.0000,35.0000,-37.0000,0,1493.00,14.00,-15.00,0,,5940.00,110.00,-110.00,0,1.721000,0.065000,-0.062000,0,1.323000,0.050000,-0.045000,0,0.2250,0.0440,-0.0450,0,[Fe/H],4.087000,0.035000,-0.032000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,01h03m09.26s,15.7885904,+35d23m20.55s,35.3890405,212.12800000,2.56800000,-2.50800000,10.2420000,0.0050000,-0.0050000,8.6840000,0.0160000,-0.0160000,10.0418000,0.0005590,-0.0005590
TOI-669 b,TOI-669,1,1,2023,Transiting Exoplanet Survey Satellite (TESS),Published Confirmed,0,<a refstr=POLANSKI_ET_AL__2024 href=https://ui.adsabs.harvard.edu/abs/2024ApJS..272...32P/abstract target=ref>Polanski et al. 2024</a>,3.94515200000,0.00001800000,-0.00001800000,0,0.0480000000,0.0010000000,-0.0010000000,0,2.58606487,0.13042739,-0.11014467,0,0.23071365,0.01163597,-0.00982647,0,10.00000000,1.40000000,-1.40000000,0,0.03146352,0.00440489,-0.00440489,0,Mass,0.000000,,,0,,,,,1124.85,18.76,-18.66,0,,5597.00,72.00,-72.00,0,0.988200,0.017600,-0.017500,0,0.924500,0.032700,-0.030300,0,0.0010,0.0590,-0.0600,0,[Fe/H],4.412000,0.024000,-0.024000,0,<a refstr=STASSUN_ET_AL__2019 href=https://ui.adsabs.harvard.edu/abs/2019AJ....158..138S/abstract target=ref>TICv8</a>,10h35m36.17s,158.9007013,-05d10m52.94s,-5.1813735,142.86700000,0.85500000,-0.84600000,10.6060000,0.0090000,-0.0090000,9.1340000,0.0190000,-0.0190000,10.6364000,0.0003780,-0.0003780
